"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-besiktas-levent-kiralik/residence/116789-1006","16","55.000","02-06-2025","Kiralık Residence","1 +
                          1","70 m²","4
                        Yaşında","3. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/7/4/5/6/4/4/85e6b0c58a3fe844a2917452c913a7c7c0d34d6be79d9cfcfb913f369b463280ae40b5fdc9e58d4604eb78d9c524667e.jpg","","İstanbul / Beşiktaş / Levent Mah.","https://www.hepsiemlak.com/emlak-ofisi/hakan-emlak-insaat-116789/muhammed-bey-2552151","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/5/1/2/5/5/2/654c90ec-be9f-4a8d-a1b9-d0a5bca7ae9e.jpg","Hakan Emlak İnşaat","Muhammed
          Bey","1+1 Luxury All Inclusive Fully Furnished Apartment For Rent"
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/daire/24776-1257","14","26.500","01-06-2025","Kiralık Daire","2 +
                          1","80 m²","35
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/8/1/1/6/4/4/1746976859051-44611864.jpg","EİDS onaylı","İstanbul / Beşiktaş / Dikilitaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/referans-emlak-24776/muhsin-sivat-24776","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/7/7/4/2/0/57b799ca-3f59-4249-a80d-1a19045e3403.jpg","Referans Emlak","Muhsin
          Sıvat","Dikilitaş'ta Bakımlı Ferah 3.Kat Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/46583-2094","10","21.000","31-05-2025","Kiralık Daire","1 +
                          10","60 m²","8
                        Yaşında","Yüksek Giriş","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/9/7/1/7/4/4/1748606043-808954-44717973.jpeg","","İstanbul / Kağıthane / Ortabayır Mah.","","","","","","Tur Emlaktan 1 Levent Te Yürüme Mesafesinde 3 Dakika"
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/116789-1019","12","395.000","03-06-2025","Kiralık Daire","3 +
                          1","135 m²","4
                        Yaşında","Yüksek Giriş","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/5/3/1/7/4/4/409c0c57-94e8-4a32-954d-93d598c6bbd0.jpg","","İstanbul / Beşiktaş / Nisbetiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/hakan-emlak-insaat-116789/muhammed-bey-2552151","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/5/1/2/5/5/2/654c90ec-be9f-4a8d-a1b9-d0a5bca7ae9e.jpg","Hakan Emlak İnşaat","Muhammed
          Bey","No Deposit - 3+1 Fully Furnished Residence İn Beşiktaş Etiler"
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/1887-1176","43","60.000","30-05-2025","Kiralık Daire","2 +
                          1","92 m²","2
                        Yaşında","9. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/9/7/6/6/4/4/2a3592f2-fc40-48af-b8da-7623506d573b.jpg","EİDS onaylı","İstanbul / Kadıköy / Merdivenköy Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Ares'ten Sahrayıcedit'te Yeni Binada, Çok Ferah, Kombili, 2+1"
"https://www.hepsiemlak.com/istanbul-besiktas-mecidiye-kiralik/daire/19631-2095","17","25.000","04-06-2025","Kiralık Daire","2 +
                          1","85 m²","35
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/9/3/6/5/4/4/d2dced25-a23e-4a0a-837c-bf6125cb20d0.jpg","EİDS onaylı","İstanbul / Beşiktaş / Mecidiye Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Karadeniz Emlak Beşiktaş Ortaköy De  2+1 Kombili Boyalı Masrafsiz 80m2 Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/158189-32","24","24.000","31-05-2025","Kiralık Daire","1 +
                          1","65 m²","20
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/1/8/0/7/4/4/1748460520728-44708165.jpg","EİDS onaylı","İstanbul / Kağıthane / Seyrantepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Faturalar Dahil Full Eşyalı 1+1 Kağıthane Seyrantepe,Hastane,Metro 10 Dk"
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/130658-434","15","25.000","19-05-2025","Kiralık Daire","1 +
                          1","65 m²","40
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/2/0/0/6/4/4/7766ef38-6c5f-4637-a19e-bea985d41ff9.jpg","EİDS onaylı","İstanbul / Üsküdar / Zeynep Kamil Mah.","https://www.hepsiemlak.com/emlak-ofisi/kent-istanbul-grup-gayrimenkul-130658/metin-can-beylik-3349797","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/9/7/9/4/3/3/d649dc15-7362-4d2d-a56f-5b9e7faf77a3.jpg","Kent İstanbul Grup Gayrimenkul","Metin Can
          Beylik","Üsküdar Zeynep Kamil Mahallesinde Ferah,Masrafsız Full Eşyalı 1.Kat 1+1 65 M² Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-barbaros-kiralik/daire/7350-10185","25","57.000","28-05-2025","Kiralık Daire","3 +
                          1","145 m²","30
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/6/0/9/5/4/4/175b4ecd-3773-4212-b399-1fe87640e96c.jpg","EİDS onaylı","İstanbul / Üsküdar / Barbaros Mah.","https://www.hepsiemlak.com/emlak-ofisi/century21-sahra-gayrimenkul-7350","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/3/7/0/0/8896c33d-8904-4780-b2a0-daf1b78318d7.jpg","Century21 Sahra Gayrımenkul","","Koşuyolu  Soyak Gökyüzü Konutlarında Geniş 3+1 Daire Kiralıktır"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/145406-277","15","85.000","04-06-2025","Kiralık Daire","2 +
                          1","115 m²","11
                        Yaşında","9. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/1/1/4/7/4/4/f1c52e1f-f11b-444f-950c-c5ffb31f4184.jpg","EİDS onaylı","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/m-metrekare-gayrimenkul-145406","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/4/5/4/1/3652ce4f-2a94-4aa2-bf41-c1eebf38afa7.jpg","M² Metrekare Gayrimenkul","","Mashattan 2+1 Eşyalı Kiralık Havuz Cephe Daire Aylık Ödeme Uygun"
"https://www.hepsiemlak.com/istanbul-maltepe-idealtepe-kiralik/daire/131904-458","36","90.000","04-06-2025","Kiralık Daire","4 +
                          1","200 m²","6
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/0/1/4/7/4/4/1749020292-13763-44741011.jpeg","EİDS onaylı","İstanbul / Maltepe / İdealtepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Ala’dan İdealtepede Deniz Manzaralı 4-1 Dubleks Daire"
"https://www.hepsiemlak.com/istanbul-bakirkoy-kartaltepe-kiralik/daire/13677-1810","60","32.500","04-06-2025","Kiralık Daire","2 +
                          1","75 m²","26
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/4/9/3/7/4/4/bf360b21-bdf2-46c5-860a-a99f839dbac6.jpg","EİDS onaylı","İstanbul / Bakırköy / Kartaltepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","B.Köy K.Tepede Giray'dan Giriş Kat'ta Bakımlı (2+1)kiralık Daire"
"https://www.hepsiemlak.com/istanbul-beylikduzu-yakuplu-kiralik/daire/142831-178","17","19.000","04-06-2025","Kiralık Daire","2 +
                          1","90 m²","9
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/6/3/3/7/4/4/1748890474-6948571-44733611.jpeg","EİDS onaylı","İstanbul / Beylikdüzü / Yakuplu Mah.","https://www.hepsiemlak.com/emlak-ofisi/mysia-gayrimenkul-beylikduzu-142831","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/8/2/4/1/8db1b6d7-4bda-4867-9b72-1b1e4b88243f.jpg","Mysia Gayrimenkul Beylikdüzü","","Eşyalı – Bahçeli – Hazır! Yakuplu’da Sıcak Bir Yuva Sizi Bekliyor"
"https://www.hepsiemlak.com/istanbul-pendik-seyhli-kiralik/daire/64396-41","37","25.000","04-06-2025","Kiralık Daire","3 +
                          1","140 m²","26
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Pendik / Şeyhli Mah.","","","","","","Pendik Şeyhli De Hilal Konutları Karşısın Da Kıralık 3+1 Kombili"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/18825-2829","33","21.500","04-06-2025","Kiralık Daire","2 +
                          1","84 m²","8
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","İstanbul / Kağıthane / Harmantepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Kağıthane Harmantepe De Kiralık 2+1 Ful Eşyalı Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-valide-i-atik-kiralik/daire/110203-983","38","30.000","04-06-2025","Kiralık Daire","3 +
                          1","110 m²","28
                        Yaşında","Yarı Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/8/3/4/9/2/2/7a8caca6-f21b-4411-96c2-e6361710116b.jpg","EİDS onaylı","İstanbul / Üsküdar / Valide-i Atik Mah.","https://www.hepsiemlak.com/emlak-ofisi/boyaci-emlak-110203/ramazan-boyaci-2294387","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Boyacı Emlak","Ramazan
          Boyacı","Üsküdar Valıdei Atık Mah 3+1-110 M2 Kombili Temiz 2 Çepeli Pazarlık Var Arkadan Bahce Katın Üst"
"https://www.hepsiemlak.com/istanbul-sancaktepe-inonu-kiralik/daire/159127-12","49","24.000","04-06-2025","Kiralık Daire","3 +
                          1","112 m²","11
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/3/1/1/7/4/4/84cf636b691a570544d771f8367df4fa772c9ff9dcd1d027a3cc55c137995a622c17576c0b58bf278903e6c75864a407.jpg","EİDS onaylı","İstanbul / Sancaktepe / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/wen-as-yapi-gayrimenkul-159127","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/1/9/5/1/80bfe5dd-a8fc-445f-8069-7c9236d8a846.jpg","Wen / A&s Yapı Gayrimenkul","","Sancaktepe Sarıgazi İnönü Mah. Kiralık 3+1 Yüksek Giriş Daire"
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/1770-23657","39","65.000","04-06-2025","Kiralık Daire","2 +
                          1","120 m²","12
                        Yaşında","21 ve üzeri","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/9/2/0/7/4/4/aa8a9722-cec1-4ae1-852d-1815702d4117.jpg","EİDS onaylı","İstanbul / Ataşehir / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/atacity-emlak-1770","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/1/0/0/1a28a88e-9df7-4589-bc0a-68a6ab09d9ad.jpg","Atacity Emlak","","Ağaoğlu Mytowerland Da Kiralık Daire 2+1 120 M2 Balkonlu"
"https://www.hepsiemlak.com/istanbul-uskudar-burhaniye-kiralik/daire/157913-50","35","58.000","04-06-2025","Kiralık Daire","2 +
                          1","115 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/7/8/9/6/4/4/8e1313c5-d928-44b3-963c-abea95ca28d7.jpg","EİDS onaylı","İstanbul / Üsküdar / Burhaniye Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Aktaştan Burhaniye Ekşioğlu Konaklarında 3+1 Sıfır Binada Arakat"
"https://www.hepsiemlak.com/istanbul-kagithane-yahya-kemal-kiralik/daire/46572-11221","43","26.000","04-06-2025","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/5/2/9/6/4/4/1748594649506-44692522.jpg","EİDS onaylı","İstanbul / Kağıthane / Yahya Kemal Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-vadi-46572","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/5/6/4/0/6f811f8f-3c2c-42bd-a963-048139213536.jpg","Safir Gayrimenkul Vadi","","Kağıthane Yahya Kemal Caddede 2+1 2 Yıllık Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/residence/79030-642","37","31.999","04-06-2025","Kiralık Residence","1 +
                          1","64 m²","7
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/4/0/8/6/4/4/36340ff1-f11d-4b67-9310-9a33b13e0c78.jpg","EİDS onaylı","İstanbul / Kağıthane / Hamidiye Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Nef 14 Hamidiye'de Kiralık 1+1,64 M2 Balkonlu Residance Daire"
"https://www.hepsiemlak.com/istanbul-sisli-bozkurt-kiralik/daire/139911-316","25","65.000","04-06-2025","Kiralık Daire","3 +
                          1","170 m²","16
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/7/8/7/6/4/4/1747998177-365137-44678749.jpeg","EİDS onaylı","İstanbul / Şişli / Bozkurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/erkin-emlak-2-139911/ugur-krtls-3916461","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/6/4/6/1/9/3/b2f65bda-1344-4ad0-819f-aae2fae74b89.jpg","Erkin Emlak 2","Uğur
          Krtlş","Kurtuluş Ana Cadde 3+1 Asansörlü 150m2 Teraslı 4.Kat"
"https://www.hepsiemlak.com/istanbul-kadikoy-kozyatagi-kiralik/daire/45254-4046","59","60.000","04-06-2025","Kiralık Daire","3 +
                          1","160 m²","23
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/3/3/7/6/4/4/6f9efc92-6660-40f1-a4ba-834a7d7c06a9.jpg","EİDS onaylı","İstanbul / Kadıköy / Kozyatağı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Kozyatağı Gazi Ethem Paşa Sok. 160 M2 Geniş Kombili Masrafsiz"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/150747-235","35","25.250","04-06-2025","Kiralık Daire","2 +
                          1","85 m²","11
                        Yaşında","Kot 2","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/0/9/5/6/4/4/71bb12dd-0179-4b96-8c5e-3133e21b9677.jpg","EİDS onaylı","İstanbul / Kağıthane / Seyrantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-150747","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/7/0/5/1/76ad30e0-3773-4566-88fa-906a1d64f06b.jpg","Safir Gayrimenkul","","Çetin Sokak'ta Meto'ya 5/6dk Yeni Binada 2,5+1 85m2 25.250tl"
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/23474-34272","35","55.000","04-06-2025","Kiralık Daire","3 +
                          1","160 m²","31
                        Yaşında","15. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/9/1/6/6/4/4/9013b837350387de2a171952640d48e3741a09a537be8ba7da86ecf0e86db125084e13c89e289d0ccfbb6e6e1a471ce9.jpg","EİDS onaylı","İstanbul / Kadıköy / Merdivenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/fidan-emlak-23474","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/4/3/2/0/81a6f7bf-537f-4f87-b640-2d7d6401974a.jpg","Fidan Emlak","","Fidan'dan Göztepe Minibüs Cad. Üzeri, Marmaray Yakını, 3+1 Geniş"
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/daire/133395-278","26","25.000","04-06-2025","Kiralık Daire","2 +
                          1","85 m²","35
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/3/1/5/6/4/4/1747584806-6666532-44651325.jpeg","EİDS onaylı","İstanbul / Beşiktaş / Dikilitaş Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Beşiktaş Emirhan Caddesi Paralelinde 2+1, Kombili, Balkonlu, 1.Kat."
"https://www.hepsiemlak.com/istanbul-beyoglu-firuzaga-kiralik/daire/66277-4190","60","55.000","04-06-2025","Kiralık Daire","1 +
                          1","80 m²","9
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/7/7/4/6/4/4/8af81f6c-f9e9-46a7-9758-86da44cfdd9f.jpg","EİDS onaylı","İstanbul / Beyoğlu / Firuzağa Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","For Rent Furnıshed Terrace Floor Apartment Kiralık 1+1 Eşyalı Lüks Teras Katı Daire Cihangir Firuzağ"
"https://www.hepsiemlak.com/istanbul-kartal-kordonboyu-kiralik/daire/58182-3249","60","40.000","04-06-2025","Kiralık Daire","3 +
                          1","135 m²","24
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/2/2/2/6/4/4/ac55f9b3-e8a8-47d3-b928-6a6f9d375ec2.jpg","EİDS onaylı","İstanbul / Kartal / Kordonboyu Mah.","https://www.hepsiemlak.com/emlak-ofisi/gunceliz-emlak-58182/gunceliz-emlak-1074439","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/3/4/4/7/0/1/577176e9-dafd-4eab-b823-ace10e56791e.jpg","Günceliz Emlak","Günceliz
          Emlak","Günceliz'den Kartalda Güvenlikli Sitede 3+1 Deniz Manzaralı"
"https://www.hepsiemlak.com/istanbul-silivri-mimar-sinan-kiralik/villa/6299-6011","43","60.000","04-06-2025","Kiralık Villa","4 +
                          1","200 m²","32
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/2/7/0/6/4/4/9991ea86-f495-4d50-b5c0-a61f61b0a31c.jpg","EİDS onaylı","İstanbul / Silivri / Mimar Sinan Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Silivri Altınorak Sitesinde Denize 100m Mesafede 600m2 Bahçeli"
"https://www.hepsiemlak.com/istanbul-besiktas-ulus-kiralik/daire/2957-841","38","115.000","04-06-2025","Kiralık Daire","3 +
                          1","200 m²","35
                        Yaşında","4. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/9/5/8/5/4/4/1747590569946-44585913.jpg","","İstanbul / Beşiktaş / Ulus Mah.","","","","","","Ulus Sitede 3+1 Kiralık Daire Kolejlere Yakın Komple Tadilatta Kamer Den"
